Refactoring Type,Source File,Model,Split,Pos Train,Neg Train,Accuracy,TN,TP,FN,FP,Model Params,Approach,Type Split,Type File
Extract Superclass,ratiocount,SVM,0.3,6,121,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",ratiocount,False,False
Extract Superclass,ratiocount,LogisticRegression,0.3,6,121,0.4716981132075472,94,0,100,6,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,False
Extract Superclass,ratiocount,RandomForest,0.4,5,104,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,False,False
Extract Superclass,ratiocount,SVM,0.4,5,104,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",ratiocount,False,False
Extract Superclass,ratiocount,LogisticRegression,0.4,5,104,0.4857142857142857,97,0,100,3,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,False
Extract Superclass,ratiocount,RandomForest,0.5,4,87,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,False,False
Extract Superclass,ratiocount,SVM,0.5,4,87,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,False,False
Extract Superclass,ratiocount,LogisticRegression,0.5,4,87,0.47126436781609193,94,0,100,6,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,False
Inline Method,ratiocount_single,RandomForest,0.2,11,117,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratiocount,False,True
Inline Method,ratiocount_single,SVM,0.2,11,117,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",ratiocount,False,True
Inline Method,ratiocount_single,LogisticRegression,0.2,11,117,0.4482758620689655,90,0,100,10,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,True
Inline Method,ratiocount_single,RandomForest,0.3,10,102,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratiocount,False,True
Inline Method,ratiocount_single,SVM,0.3,10,102,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,False,True
Inline Method,ratiocount_single,LogisticRegression,0.3,10,102,0.4659090909090909,93,0,100,7,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,True
Inline Method,ratiocount_single,RandomForest,0.4,8,88,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,False,True
Inline Method,ratiocount_single,SVM,0.4,8,88,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",ratiocount,False,True
Inline Method,ratiocount_single,LogisticRegression,0.4,8,88,0.5574712643678161,95,17,83,5,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,True
Inline Method,ratiocount_single,RandomForest,0.5,7,73,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratiocount,False,True
Inline Method,ratiocount_single,SVM,0.5,7,73,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,False,True
Inline Method,ratiocount_single,LogisticRegression,0.5,7,73,0.550880626223092,96,14,86,4,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,True
Extract Method,ratiocount_single,RandomForest,0.2,78,50,0.6916666666666667,58,80,20,42,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratiocount,False,True
Extract Method,ratiocount_single,SVM,0.2,78,50,0.6,25,95,5,75,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,False,True
Extract Method,ratiocount_single,LogisticRegression,0.2,78,50,0.6,25,95,5,75,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,True
Extract Method,ratiocount_single,RandomForest,0.3,69,43,0.7295825771324864,63,83,17,37,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,False,True
Extract Method,ratiocount_single,SVM,0.3,69,43,0.5707803992740472,21,93,7,79,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,False,True
Extract Method,ratiocount_single,LogisticRegression,0.3,69,43,0.5535390199637024,21,90,10,79,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,True
Extract Method,ratiocount_single,RandomForest,0.4,59,37,0.6717948717948719,60,74,26,40,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",ratiocount,False,True
Extract Method,ratiocount_single,SVM,0.4,59,37,0.5887179487179488,28,90,10,72,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,False,True
Extract Method,ratiocount_single,LogisticRegression,0.4,59,37,0.5102564102564102,20,82,18,80,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,True
Extract Method,ratiocount_single,RandomForest,0.5,49,31,0.65174456879526,55,76,24,45,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",ratiocount,False,True
Extract Method,ratiocount_single,SVM,0.5,49,31,0.5125082290980909,29,73,27,71,"[""{'C': 1, 'kernel': 'linear'}""]",ratiocount,False,True
Extract Method,ratiocount_single,LogisticRegression,0.5,49,31,0.5329163923633969,29,78,22,71,"[""{'C': 1, 'max"", ""iter': 100}""]",ratiocount,False,True
Move Class,ratiocount_single,RandomForest,0.2,14,114,0.48214285714285715,96,0,100,4,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",ratiocount,False,True
Move Class,ratiocount_single,SVM,0.2,14,114,0.48214285714285715,96,0,100,4,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,False,True
Move Class,ratiocount_single,LogisticRegression,0.2,14,114,0.6071428571428572,96,25,75,4,"[""{'C': 1, 'max"", ""iter': 100}""]",ratiocount,False,True
Move Class,ratiocount_single,RandomForest,0.3,13,99,0.45348837209302323,91,0,100,9,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratiocount,False,True
Move Class,ratiocount_single,SVM,0.3,13,99,0.6534883720930232,91,40,60,9,"[""{'C': 1, 'kernel': 'linear'}""]",ratiocount,False,True
Move Class,ratiocount_single,LogisticRegression,0.3,13,99,0.6767441860465117,95,40,60,5,"[""{'C': 1, 'max"", ""iter': 100}""]",ratiocount,False,True
Move Class,ratiocount_single,RandomForest,0.4,11,85,0.5363408521303258,93,14,86,7,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratiocount,False,True
Move Class,ratiocount_single,SVM,0.4,11,85,0.5989974937343359,91,29,71,9,"[""{'C': 10, 'kernel': 'linear'}""]",ratiocount,False,True
Move Class,ratiocount_single,LogisticRegression,0.4,11,85,0.5451127819548872,95,14,86,5,"[""{'C': 1, 'max"", ""iter': 100}""]",ratiocount,False,True
Move Class,ratiocount_single,RandomForest,0.5,9,71,0.5344287949921752,96,11,89,4,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratiocount,False,True
Move Class,ratiocount_single,SVM,0.5,9,71,0.5555555555555556,100,11,89,0,"[""{'C': 10, 'kernel': 'rbf'}""]",ratiocount,False,True
Move Class,ratiocount_single,LogisticRegression,0.5,9,71,0.7081377151799687,97,44,56,3,"[""{'C': 1, 'max"", ""iter': 100}""]",ratiocount,False,True
Move Attribute,ratiocount_single,RandomForest,0.2,6,122,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratiocount,False,True
Move Attribute,ratiocount_single,SVM,0.2,6,122,0.5,100,0,100,0,"[""{'C': 10, 'kernel': 'linear'}""]",ratiocount,False,True
Move Attribute,ratiocount_single,LogisticRegression,0.2,6,122,0.5,100,0,100,0,"[""{'C': 10, 'max"", ""iter': 200}""]",ratiocount,False,True
Move Attribute,ratiocount_single,RandomForest,0.3,5,107,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,False,True
Move Attribute,ratiocount_single,SVM,0.3,5,107,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",ratiocount,False,True
Move Attribute,ratiocount_single,LogisticRegression,0.3,5,107,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,True
Move Attribute,ratiocount_single,RandomForest,0.4,4,92,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,False,True
Move Attribute,ratiocount_single,SVM,0.4,4,92,0.6502732240437158,97,33,67,3,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,False,True
Move Attribute,ratiocount_single,LogisticRegression,0.4,4,92,0.6502732240437158,97,33,67,3,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,True
Move Attribute,ratiocount_single,RandomForest,0.5,3,77,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratiocount,False,True
Move Attribute,ratiocount_single,SVM,0.5,3,77,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",ratiocount,False,True
Move Attribute,ratiocount_single,LogisticRegression,0.5,3,77,0.618421052631579,99,25,75,1,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,False,True
Inline Method,ratiocount_split,RandomForest,0.2,12,24,0.7940140845070423,84,75,25,16,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",ratiocount,True,False
Inline Method,ratiocount_split,SVM,0.2,12,24,0.6267605633802817,75,50,50,25,"[""{'C': 1, 'kernel': 'linear'}""]",ratiocount,True,False
Inline Method,ratiocount_split,LogisticRegression,0.2,12,24,0.6443661971830985,79,50,50,21,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Inline Method,ratiocount_split,RandomForest,0.3,11,22,0.6270833333333333,85,40,60,15,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Inline Method,ratiocount_split,SVM,0.3,11,22,0.60625,81,40,60,19,"[""{'C': 1, 'kernel': 'linear'}""]",ratiocount,True,False
Inline Method,ratiocount_split,LogisticRegression,0.3,11,22,0.50625,81,20,80,19,"[""{'C': 10, 'max"", ""iter': 100}""]",ratiocount,True,False
Inline Method,ratiocount_split,RandomForest,0.4,9,18,0.7591698841698842,80,71,29,20,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratiocount,True,False
Inline Method,ratiocount_split,SVM,0.4,9,18,0.6472007722007722,72,57,43,28,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Inline Method,ratiocount_split,LogisticRegression,0.4,9,18,0.6505791505791505,73,57,43,27,"[""{'C': 1, 'max"", ""iter': 100}""]",ratiocount,True,False
Inline Method,ratiocount_split,RandomForest,0.5,8,16,0.7125,80,62,38,20,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Inline Method,ratiocount_split,SVM,0.5,8,16,0.6958333333333333,77,62,38,23,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Inline Method,ratiocount_split,LogisticRegression,0.5,8,16,0.5183333333333333,79,25,75,21,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Extract Method,ratiocount_split,RandomForest,0.2,85,37,0.5574162679425837,34,77,23,66,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",ratiocount,True,False
Extract Method,ratiocount_split,SVM,0.2,85,37,0.5334928229665071,16,91,9,84,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Extract Method,ratiocount_split,LogisticRegression,0.2,85,37,0.5430622009569378,13,95,5,87,"[""{'C': 1, 'max"", ""iter': 100}""]",ratiocount,True,False
Extract Method,ratiocount_split,RandomForest,0.3,74,37,0.536682615629984,32,76,24,68,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Extract Method,ratiocount_split,SVM,0.3,74,37,0.5354864433811802,13,94,6,87,"[""{'C': 10, 'kernel': 'linear'}""]",ratiocount,True,False
Extract Method,ratiocount_split,LogisticRegression,0.3,74,37,0.5618022328548644,18,94,6,82,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Extract Method,ratiocount_split,RandomForest,0.4,64,37,0.5664014687882497,34,79,21,66,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",ratiocount,True,False
Extract Method,ratiocount_split,SVM,0.4,64,37,0.5556915544675642,16,95,5,84,"[""{'C': 10, 'kernel': 'linear'}""]",ratiocount,True,False
Extract Method,ratiocount_split,LogisticRegression,0.4,64,37,0.5587515299877601,21,91,9,79,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Extract Method,ratiocount_split,RandomForest,0.5,53,37,0.5847953216374269,45,72,28,55,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",ratiocount,True,False
Extract Method,ratiocount_split,SVM,0.5,53,37,0.4956140350877193,16,83,17,84,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Extract Method,ratiocount_split,LogisticRegression,0.5,53,37,0.5584795321637427,39,72,28,61,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Move Class,ratiocount_split,RandomForest,0.2,21,42,0.7492625368731562,83,67,33,17,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratiocount,True,False
Move Class,ratiocount_split,SVM,0.2,21,42,0.5781710914454277,82,33,67,18,"[""{'C': 10, 'kernel': 'linear'}""]",ratiocount,True,False
Move Class,ratiocount_split,LogisticRegression,0.2,21,42,0.5914454277286135,85,33,67,15,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Move Class,ratiocount_split,RandomForest,0.3,18,36,0.7408963585434174,82,67,33,18,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratiocount,True,False
Move Class,ratiocount_split,SVM,0.3,18,36,0.6297852474323062,82,44,56,18,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Move Class,ratiocount_split,LogisticRegression,0.3,18,36,0.6171802054154996,79,44,56,21,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Move Class,ratiocount_split,RandomForest,0.4,16,32,0.736881005173688,84,64,36,16,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",ratiocount,True,False
Move Class,ratiocount_split,SVM,0.4,16,32,0.6289726533628972,89,36,64,11,"[""{'C': 10, 'kernel': 'rbf'}""]",ratiocount,True,False
Move Class,ratiocount_split,LogisticRegression,0.4,16,32,0.6256467110125646,80,45,55,20,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Move Class,ratiocount_split,RandomForest,0.5,13,26,0.7043189368770764,84,57,43,16,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratiocount,True,False
Move Class,ratiocount_split,SVM,0.5,13,26,0.6281838316722038,90,36,64,10,"[""{'C': 10, 'kernel': 'rbf'}""]",ratiocount,True,False
Move Class,ratiocount_split,LogisticRegression,0.5,13,26,0.6173864894795127,81,43,57,19,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Rename Package,ratiocount_split,RandomForest,0.2,5,10,0.9515151515151515,90,100,0,10,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Rename Package,ratiocount_split,SVM,0.2,5,10,0.9606060606060607,92,100,0,8,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Rename Package,ratiocount_split,LogisticRegression,0.2,5,10,0.9606060606060607,92,100,0,8,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Rename Package,ratiocount_split,RandomForest,0.3,4,8,0.9610778443113772,92,100,0,8,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Rename Package,ratiocount_split,SVM,0.3,4,8,0.9610778443113772,92,100,0,8,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Rename Package,ratiocount_split,LogisticRegression,0.3,4,8,0.9610778443113772,92,100,0,8,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Rename Package,ratiocount_split,RandomForest,0.4,4,8,0.9610778443113772,92,100,0,8,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Rename Package,ratiocount_split,SVM,0.4,4,8,0.9610778443113772,92,100,0,8,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Rename Package,ratiocount_split,LogisticRegression,0.4,4,8,0.9610778443113772,92,100,0,8,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Rename Package,ratiocount_split,RandomForest,0.5,3,6,0.9526627218934911,91,100,0,9,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Rename Package,ratiocount_split,SVM,0.5,3,6,0.9615384615384616,92,100,0,8,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Rename Package,ratiocount_split,LogisticRegression,0.5,3,6,0.9556213017751479,91,100,0,9,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,RandomForest,0.2,6,12,0.7006172839506173,90,50,50,10,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,SVM,0.2,6,12,0.5123456790123457,52,50,50,48,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,LogisticRegression,0.2,6,12,0.5555555555555556,61,50,50,39,"[""{'C': 10, 'max"", ""iter': 200}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,RandomForest,0.3,5,10,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,SVM,0.3,5,10,0.4044715447154471,48,33,67,52,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,LogisticRegression,0.3,5,10,0.4197154471544715,51,33,67,49,"[""{'C': 1, 'max"", ""iter': 100}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,RandomForest,0.4,4,8,0.4367469879518072,87,0,100,13,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,SVM,0.4,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,LogisticRegression,0.4,4,8,0.5,50,50,50,50,"[""{'C': 10, 'max"", ""iter': 100}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,RandomForest,0.5,4,8,0.4367469879518072,87,0,100,13,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,SVM,0.5,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",ratiocount,True,False
Pull Up Method,ratiocount_split,LogisticRegression,0.5,4,8,0.5,50,50,50,50,"[""{'C': 10, 'max"", ""iter': 100}""]",ratiocount,True,False
Move Attribute,ratiocount_split,RandomForest,0.2,9,18,0.5778508771929824,82,33,67,18,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Move Attribute,ratiocount_split,SVM,0.2,9,18,0.6403508771929824,95,33,67,5,"[""{'C': 1, 'kernel': 'rbf'}""]",ratiocount,True,False
Move Attribute,ratiocount_split,LogisticRegression,0.2,9,18,0.6206140350877193,91,33,67,9,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Move Attribute,ratiocount_split,RandomForest,0.3,8,16,0.6428571428571428,79,50,50,21,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Move Attribute,ratiocount_split,SVM,0.3,8,16,0.487012987012987,97,0,100,3,"[""{'C': 10, 'kernel': 'rbf'}""]",ratiocount,True,False
Move Attribute,ratiocount_split,LogisticRegression,0.3,8,16,0.5665584415584415,88,25,75,12,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Move Attribute,ratiocount_split,RandomForest,0.4,7,14,0.667948717948718,94,40,60,6,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratiocount,True,False
Move Attribute,ratiocount_split,SVM,0.4,7,14,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",ratiocount,True,False
Move Attribute,ratiocount_split,LogisticRegression,0.4,7,14,0.5423076923076923,88,20,80,12,"[""{'C': 1, 'max"", ""iter': 100}""]",ratiocount,True,False
Move Attribute,ratiocount_split,RandomForest,0.5,6,12,0.6350210970464135,94,33,67,6,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratiocount,True,False
Move Attribute,ratiocount_split,SVM,0.5,6,12,0.49050632911392406,98,0,100,2,"[""{'C': 10, 'kernel': 'rbf'}""]",ratiocount,True,False
Move Attribute,ratiocount_split,LogisticRegression,0.5,6,12,0.4525316455696203,91,0,100,9,"[""{'C': 1, 'max"", ""iter': 100}""]",ratiocount,True,False
Move Method,ratiocount_split,RandomForest,0.2,8,16,0.44871794871794873,90,0,100,10,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",ratiocount,True,False
Move Method,ratiocount_split,SVM,0.2,8,16,0.3173076923076923,63,0,100,37,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Move Method,ratiocount_split,LogisticRegression,0.2,8,16,0.2564102564102564,51,0,100,49,"[""{'C': 1, 'max"", ""iter': 200}""]",ratiocount,True,False
Move Method,ratiocount_split,RandomForest,0.3,7,14,0.5970464135021097,86,33,67,14,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratiocount,True,False
Move Method,ratiocount_split,SVM,0.3,7,14,0.46835443037974683,94,0,100,6,"[""{'C': 1, 'kernel': 'rbf'}""]",ratiocount,True,False
Move Method,ratiocount_split,LogisticRegression,0.3,7,14,0.34177215189873417,68,0,100,32,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Move Method,ratiocount_split,RandomForest,0.4,6,12,0.459375,92,0,100,8,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratiocount,True,False
Move Method,ratiocount_split,SVM,0.4,6,12,0.46875,94,0,100,6,"[""{'C': 1, 'kernel': 'rbf'}""]",ratiocount,True,False
Move Method,ratiocount_split,LogisticRegression,0.4,6,12,0.390625,53,25,75,47,"[""{'C': 10, 'max"", ""iter': 100}""]",ratiocount,True,False
Move Method,ratiocount_split,RandomForest,0.5,5,10,0.41358024691358025,83,0,100,17,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
Move Method,ratiocount_split,SVM,0.5,5,10,0.4722222222222222,94,0,100,6,"[""{'C': 1, 'kernel': 'rbf'}""]",ratiocount,True,False
Move Method,ratiocount_split,LogisticRegression,0.5,5,10,0.4469135802469136,49,40,60,51,"[""{'C': 10, 'max"", ""iter': 200}""]",ratiocount,True,False
Extract Superclass,ratiocount_split,RandomForest,0.2,6,12,0.35802469135802467,72,0,100,28,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",ratiocount,True,False
Extract Superclass,ratiocount_split,SVM,0.2,6,12,0.3611111111111111,72,0,100,28,"[""{'C': 10, 'kernel': 'rbf'}""]",ratiocount,True,False
Extract Superclass,ratiocount_split,LogisticRegression,0.2,6,12,0.3765432098765432,75,0,100,25,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratiocount,True,False
Extract Superclass,ratiocount_split,RandomForest,0.3,5,10,0.3780487804878049,76,0,100,24,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",ratiocount,True,False
Extract Superclass,ratiocount_split,SVM,0.3,5,10,0.3932926829268293,79,0,100,21,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratiocount,True,False
Extract Superclass,ratiocount_split,LogisticRegression,0.3,5,10,0.39634146341463417,79,0,100,21,"[""{'C': 10, 'max"", ""iter': 100}""]",ratiocount,True,False
Extract Superclass,ratiocount_split,RandomForest,0.4,4,8,0.5075301204819277,77,25,75,23,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratiocount,True,False
